sample_ID,morphology,morphology_raw,morph_ratio
doi.org/10.1021/acs.est.9b04896 | 396,Fragment,fragments,0.387755102
doi.org/10.1021/acs.est.9b04896 | 410,Fragment,fragments,0.333333333
doi.org/10.1021/acs.est.9b04896 | 423,Fragment,fragments,0.028571429
doi.org/10.1021/acs.est.9b04896 | 424,Fragment,fragments,0.181818182
doi.org/10.1021/acs.est.9b04896 | 421,Fragment,fragments,0.84375
doi.org/10.1021/acs.est.9b04896 | 427,Fragment,fragments,0.613636364
doi.org/10.1021/acs.est.9b04896 | 386,Fragment,fragments,0.214285714
doi.org/10.1021/acs.est.9b04896 | 389,Fragment,fragments,0.2
doi.org/10.1021/acs.est.9b04896 | 406,Fragment,fragments,0.078947368
doi.org/10.1021/acs.est.9b04896 | 411,Fragment,fragments,0.078947368
doi.org/10.1021/acs.est.9b04896 | 400,Fragment,fragments,0.048387097
doi.org/10.1021/acs.est.9b04896 | 420,Fragment,fragments,0.222222222
doi.org/10.1021/acs.est.9b04896 | 428,Fragment,fragments,0.373831776
doi.org/10.1021/acs.est.9b04896 | 388,Fragment,fragments,0.3125
doi.org/10.1021/acs.est.9b04896 | 415,Fragment,fragments,2.208333333
doi.org/10.1021/acs.est.9b04896 | 407,Fragment,fragments,0.285714286
doi.org/10.1021/acs.est.9b04896 | 402,Fragment,fragments,0.113207547
doi.org/10.1021/acs.est.9b04896 | 399,Fragment,fragments,0.111111111
doi.org/10.1021/acs.est.9b04896 | 404,Fragment,fragments,0.318181818
doi.org/10.1021/acs.est.9b04896 | 425,Fragment,fragments,0.259259259
doi.org/10.1021/acs.est.9b04896 | 395,Fragment,fragments,0.076086957
doi.org/10.1021/acs.est.9b04896 | 409,Fragment,fragments,0.285714286
doi.org/10.1021/acs.est.9b04896 | 390,Fragment,fragments,0.242424242
doi.org/10.1021/acs.est.9b04896 | 419,Fragment,fragments,0.470588235
Average|doi.org/10.1016/j.jwpe.2020.101640,Fragment,fragments,0.8
James|doi.org/10.1016/j.jwpe.2020.101640,Fragment,fragments,0.8
Roanoke|doi.org/10.1016/j.jwpe.2020.101640,Fragment,fragments,0.8
Stroubles|doi.org/10.1016/j.jwpe.2020.101640,Fragment,fragments,0.8
Grab10|doi.org/10.1016/j.envpol.2018.06.033,Fragment,fragments,1
Grab13|doi.org/10.1016/j.envpol.2018.06.033,Fragment,fragments,1
Grab18|doi.org/10.1016/j.envpol.2018.06.033,Fragment,fragments,0.500463392
Grab8|doi.org/10.1016/j.envpol.2018.06.033,Fragment,fragments,0.490774908
Grab25|doi.org/10.1016/j.envpol.2018.06.033,Fragment,fragments,0.5
Grab20|doi.org/10.1016/j.envpol.2018.06.033,Fragment,fragments,0.333333333
Grab22|doi.org/10.1016/j.envpol.2018.06.033,Fragment,fragments,0.333138856
Grab7A|doi.org/10.1016/j.envpol.2018.06.033,Fragment,fragments,0.5
Net6|doi.org/10.1016/j.envpol.2018.06.033,Fragment,fragments,0.24952381
Net12|doi.org/10.1016/j.envpol.2018.06.033,Fragment,fragments,0.166666667
Net2|doi.org/10.1016/j.envpol.2018.06.033,Fragment,fragments,0.125054849
Net10|doi.org/10.1016/j.envpol.2018.06.033,Fragment,fragments,0.25019305
Net5|doi.org/10.1016/j.envpol.2018.06.033,Fragment,fragments,0.400359066
Net15|doi.org/10.1016/j.envpol.2018.06.033,Fragment,fragments,0.160210426
Net4|doi.org/10.1016/j.envpol.2018.06.033,Fragment,fragments,0.5
Net7B|doi.org/10.1016/j.envpol.2018.06.033,Fragment,fragments,0.665973666
Net18|doi.org/10.1016/j.envpol.2018.06.033,Fragment,fragments,0.333333333
Net7A|doi.org/10.1016/j.envpol.2018.06.033,Fragment,fragments,1
Net3|doi.org/10.1016/j.envpol.2018.06.033,Fragment,fragments,0.22244898
Net16|doi.org/10.1016/j.envpol.2018.06.033,Fragment,fragments,0.5
Net13|doi.org/10.1016/j.envpol.2018.06.033,Fragment,fragments,0.034452555
Net8|doi.org/10.1016/j.envpol.2018.06.033,Fragment,fragments,0.7
Net17|doi.org/10.1016/j.envpol.2018.06.033,Fragment,fragments,0.249870667
Net21|doi.org/10.1016/j.envpol.2018.06.033,Fragment,fragments,0.124851837
Net26|doi.org/10.1016/j.envpol.2018.06.033,Fragment,fragments,0.166666667
Net24|doi.org/10.1016/j.envpol.2018.06.033,Fragment,fragments,0.076957797
Net22|doi.org/10.1016/j.envpol.2018.06.033,Fragment,fragments,0.181914894
Net11|doi.org/10.1016/j.envpol.2018.06.033,Fragment,fragments,0.016032216
upstream|doi.org/10.1021/es503610r,Fragment,fragments,0.37628866
downstream|doi.org/10.1021/es503610r,Fragment,fragments,0.37109375
downstream|doi.org/10.1021/es503610r,Nurdle,pellets,0.025111607
doi.org/10.3389/frans.2022.857694|SanMarcos,Fiber,fibers,0.994652406
doi.org/10.3389/frans.2022.857694|Waco,Fiber,fibers,0.950226244
doi.org/10.3389/frans.2022.857694|Wilsons,Fiber,fibers,0.933333333
doi.org/10.1021/acs.est.9b04896 | 401,Fiber,fibers,0.96
doi.org/10.1021/acs.est.9b04896 | 391,Fiber,fibers,0.09091
